Homepage,Homepage _Duration,Aboutus,Aboutus_Duration,Contactus,Contactus_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Province,TrafficType,VisitorType,Weekend,Revenue
1,9,0,0,19,734.5833333,0.016666667,0.044444444,0,0,Mar,2,10,1,1,Returning_Visitor,FALSE,0
2,108,0,0,8,316.5,0.033333333,0.040740741,0,0,May,3,2,3,11,Returning_Visitor,TRUE,0
0,0,0,0,12,1653.6,0.016666667,0.027777778,0,0,Jul,3,2,4,3,Returning_Visitor,FALSE,0
0,0,0,0,38,586.3333333,0.010526316,0.037593985,0,0.4,May,2,2,3,13,Returning_Visitor,FALSE,0
10,318.6410256,9,991.25,216,7761.034859,0.007542901,0.022135148,1.589329821,0,Nov,2,6,2,2,Returning_Visitor,TRUE,1
1,23.2,0,0,4,44.8,0,0.05,0,0,June,2,10,7,4,Returning_Visitor,TRUE,0
16,381.6731217,3,199.4,86,1618.40328,0.015067698,0.022043153,3.885233567,0,Jul,3,2,8,4,Returning_Visitor,FALSE,1
0,0,0,0,4,34.2,0.05,0.1,0,0,Oct,2,2,1,5,Returning_Visitor,FALSE,0
5,543,6,320.5,20,2039,0,0.016296296,25.38925926,0,May,2,2,1,2,Returning_Visitor,FALSE,1
3,67.4,2,16.2,8,281.1,0,0.041666667,15.82044157,0,Nov,3,2,1,20,Returning_Visitor,FALSE,1
0,0,0,0,8,181,0.025,0.070833333,0,0,Nov,2,2,4,13,Returning_Visitor,FALSE,0
3,420.0666667,3,230.7,23,1251.6,0.055172414,0.079310345,0,0,Nov,1,1,3,2,Returning_Visitor,FALSE,0
0,0,0,0,2,13,0,0.1,0,0,May,2,5,1,6,Returning_Visitor,FALSE,0
5,73.125,2,53.5,200,6671.290144,0.003458896,0.012152531,0,0,Nov,2,2,4,2,Returning_Visitor,FALSE,0
0,0,0,0,49,2110.124603,0,0.004081633,62.93549178,0,Nov,2,2,1,10,Returning_Visitor,FALSE,1
6,88.6,0,0,4,59.4,0,0.028571429,0,0,Nov,2,2,7,2,Returning_Visitor,FALSE,0
4,76.125,0,0,13,487.4583333,0,0.024444444,0,0,Dec,2,4,8,2,Returning_Visitor,FALSE,0
2,132,0,0,6,1564,0.044444444,0.066666667,0,0,May,3,2,2,13,Returning_Visitor,FALSE,0
0,0,0,0,6,45.33333333,0.033333333,0.066666667,0,0,May,2,2,1,3,Returning_Visitor,FALSE,0
1,97,0,0,4,59,0,0.013333333,0,0,May,2,2,6,6,New_Visitor,FALSE,0
9,153.9166667,0,0,97,1935.887111,0.001168385,0.008928355,0,0,Dec,2,2,4,2,Returning_Visitor,FALSE,0
0,0,0,0,10,273.75,0.02,0.053333333,0,0,Nov,1,1,2,8,Returning_Visitor,FALSE,1
0,0,0,0,10,73.5,0.12,0.15,0,0,Dec,3,2,1,13,Returning_Visitor,TRUE,0
0,0,0,0,30,2759.833333,0.025,0.064880952,0,0,May,2,2,6,13,Returning_Visitor,FALSE,0
6,176.25,12,404,41,2720.671429,0.012962963,0.033262108,8.833825926,0,Mar,2,2,2,2,Returning_Visitor,TRUE,1
8,101.1428571,0,0,109,1370.127838,0.004512398,0.019698317,0,0,Jul,2,2,1,3,Returning_Visitor,FALSE,0
0,0,0,0,54,2593.1,0.018181818,0.039393939,0,0,Aug,2,2,1,3,Returning_Visitor,FALSE,0
0,0,0,0,58,2665.798039,0.007142857,0.027288961,0,0.8,May,2,2,3,4,Returning_Visitor,FALSE,0
3,34,1,14,89,1332.088889,0,0.003296703,0,0,May,1,2,7,3,Returning_Visitor,TRUE,0
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,4,1,1,Returning_Visitor,TRUE,0
5,91.5,0,0,14,187.9166667,0,0.02745098,0,0,Dec,1,1,3,3,Returning_Visitor,FALSE,0
4,454,3,584,25,1161.767949,0.018070818,0.043950617,3.919126984,0,May,1,1,7,2,Returning_Visitor,TRUE,0
0,0,0,0,6,72,0,0.05,0,0.8,May,2,2,4,4,Returning_Visitor,FALSE,0
2,12,0,0,8,60,0,0.02,0,0,Mar,2,2,3,2,New_Visitor,TRUE,0
4,109,2,34,30,1049.833333,0.0125,0.028645833,0,0,May,2,2,6,4,Returning_Visitor,TRUE,0
0,0,0,0,12,157,0.008333333,0.033333333,0,0,Nov,3,2,7,1,Returning_Visitor,FALSE,0
9,357.25,3,115,45,2889.25,0,0.007,54.9759,0,May,2,2,1,4,Returning_Visitor,FALSE,1
4,50.5,3,54,41,1490.552778,0,0.006589147,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,0
0,0,0,0,16,407.75,0.01875,0.025833333,0,0.4,Feb,1,1,4,3,Returning_Visitor,FALSE,0
2,14.75,0,0,32,839.4305556,0.012903226,0.028602151,13.91276554,0,Nov,2,2,6,1,Returning_Visitor,FALSE,1
0,0,0,0,8,286.7,0.05,0.075,0,0,Jul,3,2,1,1,Returning_Visitor,FALSE,0
3,131.5,0,0,94,2332.109524,0.001030928,0.009450172,0,0,Nov,2,2,9,10,Returning_Visitor,FALSE,0
1,48,0,0,52,2376.861905,0.016666667,0.045679012,13.32592593,0,May,2,2,3,3,Returning_Visitor,FALSE,0
0,-1,0,-1,1,-1,0.2,0.2,0,0,Feb,2,2,4,1,Returning_Visitor,TRUE,0
7,54.84285714,7,475.2,20,393.4095238,0.027380952,0.033928571,0,0,Jul,2,2,1,4,Returning_Visitor,FALSE,1
0,0,0,0,21,434.5,0,0.023809524,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE,0
0,0,0,0,37,856.2,0.052252252,0.108558559,0,0,Sep,2,2,2,1,Returning_Visitor,FALSE,0
0,0,0,0,4,226.8,0.04,0.06,12.83702398,0,Nov,1,1,6,2,Returning_Visitor,FALSE,1
6,30.7,3,45,38,1481.783333,0.012244898,0.029387755,0,0,Nov,2,2,4,10,Returning_Visitor,FALSE,1
1,12,0,0,13,2004.5,0.028571429,0.04047619,0,0,Mar,1,1,6,2,Returning_Visitor,TRUE,0
0,0,0,0,1,0,0.2,0.2,0,0,June,2,2,1,3,Returning_Visitor,FALSE,0
10,196.25,1,46.4,271,12292.46381,0.005995204,0.02001083,0.038034542,0,Jul,2,2,2,3,Returning_Visitor,TRUE,0
5,29,0,0,4,12,0,0.033333333,0,0,Mar,4,1,1,8,New_Visitor,TRUE,0
12,297.2083333,0,0,38,778.675,0.004347826,0.020434783,13.28070081,0,Dec,1,1,9,3,Returning_Visitor,FALSE,0
0,0,0,0,6,474.3333333,0,0.01,0,0,Dec,1,1,3,3,Returning_Visitor,FALSE,0
4,27,0,0,42,601.7666667,0,0.004545455,0,0,Mar,2,5,3,3,Returning_Visitor,FALSE,0
0,0,0,0,16,588.3333333,0.028571429,0.067857143,0,0.8,May,2,6,1,2,Returning_Visitor,FALSE,0
5,112.3333333,0,0,55,2831.561111,0,0.028576998,8.903557895,0,May,2,2,3,1,Returning_Visitor,FALSE,0
0,0,0,0,15,598.6,0,0.033333333,0,0,Jul,2,2,1,2,Returning_Visitor,FALSE,0
0,0,0,0,2,13,0,0.1,0,0,Dec,1,1,3,2,Returning_Visitor,TRUE,0
0,0,0,0,7,58,0.028571429,0.057142857,0,0,May,2,2,1,4,Returning_Visitor,FALSE,0
0,0,0,0,2,17,0,0.1,0,0,Dec,2,2,1,10,Returning_Visitor,FALSE,0
2,41,0,0,7,139,0.022222222,0.055555556,0,0,Mar,2,5,6,2,Returning_Visitor,TRUE,0
0,0,0,0,27,1010.633333,0,0.012962963,0,0,June,2,2,1,2,Returning_Visitor,FALSE,0
5,131.2,3,27,21,893.45,0.017391304,0.020652174,7.091478261,0,May,3,2,3,4,Returning_Visitor,TRUE,1
1,5,2,31.7,6,104.25,0,0.007407407,0,0,June,2,5,7,11,New_Visitor,FALSE,0
14,128.8095238,2,41.6,37,1584.770476,0.009302326,0.029296378,0,0,Oct,2,2,1,2,Returning_Visitor,FALSE,0
2,23,1,80.6,53,1693.73,0.034545455,0.054839161,0,0,Aug,2,2,1,1,Returning_Visitor,FALSE,0
0,0,0,0,4,95,0,0.05,0,0,Dec,8,13,9,20,Other,FALSE,0
8,168.1666667,0,0,28,888,0.014285714,0.011428571,0,0,May,1,1,1,3,Returning_Visitor,TRUE,0
2,28,0,0,6,170.8333333,0,0.007142857,0,0,Mar,3,2,7,1,Returning_Visitor,FALSE,0
0,0,2,82,134,4772.919574,0.00344942,0.01682332,5.667450916,0,Nov,1,2,1,2,Returning_Visitor,FALSE,1
0,0,0,0,3,13.25,0.066666667,0.133333333,0,0,Nov,1,1,1,1,Returning_Visitor,FALSE,0
0,0,2,288,132,6725.66369,0.003731343,0.01286425,0,0,Nov,2,2,2,2,Returning_Visitor,FALSE,0
6,81.83333333,0,0,7,166.5,0,0.015384615,0,0,Nov,2,2,3,3,New_Visitor,FALSE,0
0,0,2,324.5,4,64.25,0,0.033333333,0,0,Dec,3,3,2,8,New_Visitor,FALSE,0
0,0,0,0,15,378.5,0.004444444,0.037777778,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,0
0,0,0,0,3,400.6666667,0,0.05,0,0.4,May,2,2,1,1,Returning_Visitor,FALSE,0
8,66.2,3,276,25,641.8,0.006451613,0.013978495,0,0,Oct,2,2,1,2,Returning_Visitor,FALSE,0
3,79,0,0,36,2517,0,0.005405405,27.23866195,0,Mar,2,10,2,2,Returning_Visitor,TRUE,1
0,0,0,0,1,41.5,0.133333333,0.15,0,0,Dec,3,2,3,1,Returning_Visitor,TRUE,0
8,268.25,0,0,71,2426.791667,0.002702703,0.010810811,33.86849093,0,Nov,2,2,1,8,Returning_Visitor,FALSE,1
0,0,0,0,20,419.6,0.038095238,0.068253968,0,0,Aug,3,2,3,3,Returning_Visitor,TRUE,0
2,168.4,0,0,10,208,0,0.008333333,0,0,Nov,3,2,5,2,New_Visitor,FALSE,0
4,588.2972222,0,0,13,631.0674603,0.007058824,0.033529412,0,0,Nov,2,12,7,2,Returning_Visitor,FALSE,0
0,0,0,0,1,0,0.2,0.2,0,0,June,1,8,1,1,Returning_Visitor,FALSE,0
0,0,0,0,2,12,0,0.1,0,0,Mar,1,1,5,3,Returning_Visitor,FALSE,0
0,0,0,0,4,4,0.125,0.175,0,0.8,May,3,2,4,13,Returning_Visitor,FALSE,0
0,0,0,0,2,11,0,0.1,0,0,Aug,3,2,1,4,Returning_Visitor,FALSE,0
3,37.75,1,10,24,274.5,0,0.006666667,0,0,Dec,2,2,1,2,New_Visitor,FALSE,0
3,222.5,0,0,11,764.5,0.015384615,0.043589744,0,0,May,2,2,6,11,Returning_Visitor,FALSE,0
0,0,0,0,8,82.83333333,0,0.00625,0,0,May,1,1,1,4,Returning_Visitor,TRUE,0
0,0,0,0,10,242.0833333,0,0.046666667,0,0,Nov,2,4,7,6,Returning_Visitor,TRUE,0
0,0,0,0,5,23,0.08,0.12,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,0
0,0,0,0,3,25,0.066666667,0.133333333,0,1,May,3,2,3,3,Returning_Visitor,TRUE,0
6,96,6,251.6666667,16,261,0.012820513,0.029871795,0,0,Nov,3,2,7,1,Returning_Visitor,TRUE,0
9,269.8,0,0,112,2478.622727,0,0.004005848,60.43385263,0.2,May,2,2,4,3,Returning_Visitor,FALSE,1
1,14,0,0,13,909.5,0,0.014285714,0,0,Mar,1,1,1,10,Returning_Visitor,FALSE,0
0,0,0,0,2,8,0,0.1,0,0,Dec,1,1,1,2,New_Visitor,TRUE,0
0,0,0,0,19,623.2,0.022222222,0.044444444,0,0,Jul,2,5,4,1,Returning_Visitor,TRUE,0
6,122.25,1,33.5,60,2719.654762,0.006557377,0.012080406,0,0,Dec,1,2,1,2,Returning_Visitor,FALSE,0
0,0,0,0,2,73,0,0.05,0,0,May,1,1,1,3,Returning_Visitor,FALSE,0
4,165,0,0,22,1058.189474,0,0.022173913,0,0,May,2,2,1,1,Returning_Visitor,FALSE,0
3,89.25,0,0,8,67.85,0.018181818,0.033333333,0,0,June,2,2,8,1,Returning_Visitor,FALSE,1
4,198.5,0,0,43,2124.833333,0,0.015151515,48.864,0,May,2,2,3,4,Returning_Visitor,TRUE,1
0,0,0,0,1,0,0.2,0.2,0,0,Feb,3,3,3,2,Returning_Visitor,TRUE,0
0,0,0,0,27,190.25,0.016,0.04,0,0.2,May,2,2,3,3,Returning_Visitor,FALSE,0
1,90,0,0,30,860.3166667,0,0.008888889,0,0,May,1,1,1,7,Returning_Visitor,FALSE,0
5,68.5,2,34.25,385,14505.72725,0.007309999,0.013519938,0,0,Nov,3,2,3,3,Returning_Visitor,FALSE,0
3,37.3,0,0,19,317.8,0.018181818,0.045454545,0,0,Jul,2,2,7,4,Returning_Visitor,FALSE,0
3,39,0,0,6,1180.5,0,0.022222222,0,0,May,2,2,1,3,Returning_Visitor,FALSE,0
0,0,0,0,32,1589.625,0,0.012903226,15.63731434,0,Dec,2,2,6,1,Returning_Visitor,FALSE,0
0,0,0,0,32,1916.633333,0.015625,0.0265625,0,0,Mar,2,2,1,10,Returning_Visitor,FALSE,0
0,0,0,0,8,846.6,0.022222222,0.022222222,24.61778468,0,Nov,1,1,7,5,New_Visitor,FALSE,1
3,142.5,0,0,48,1052.255952,0.004347826,0.013043478,0,0,Nov,1,8,6,11,Returning_Visitor,FALSE,0
1,12,0,0,71,1733.658333,0,0.002898551,0,0,Nov,8,2,1,3,Returning_Visitor,TRUE,0
5,85.66666667,0,0,25,1194.5,0,0.007692308,11.51923077,0,May,2,2,1,2,New_Visitor,FALSE,1
3,39,0,0,2,4,0,0.04,0,0,Mar,2,5,1,1,Returning_Visitor,FALSE,0
0,0,0,0,38,667.1666667,0,0.005263158,0,0,Mar,2,2,4,1,Returning_Visitor,TRUE,0
5,50,0,0,234,5246.435176,0.002616034,0.011613896,21.03233592,0,Nov,2,2,3,3,Returning_Visitor,FALSE,1
0,0,0,0,29,740.5,0,0.009315376,0,0,May,1,1,2,4,Returning_Visitor,FALSE,0
3,42.4,0,0,20,331.8914286,0,0.004761905,0,0,Aug,2,2,8,1,Returning_Visitor,TRUE,0
0,0,0,0,1,0,0.2,0.2,0,0,Dec,1,1,1,2,New_Visitor,FALSE,0
0,0,0,0,12,168.2857143,0,0.069444444,0,0.8,May,2,2,2,2,Returning_Visitor,FALSE,0
0,0,0,0,15,267.7333333,0.022857143,0.040606061,0,0,Nov,3,2,3,11,Returning_Visitor,TRUE,0
0,0,0,0,66,6100.527778,0.010606061,0.046262626,0,0.8,May,2,5,2,6,Returning_Visitor,FALSE,0
13,498.9,0,0,221,3111.362121,0,0.006020558,5.268190163,0,Oct,2,5,4,2,Returning_Visitor,FALSE,0
0,0,1,14,19,1666.75,0,0.021052632,0,0,Nov,8,13,9,20,Other,FALSE,0
5,75,0,0,31,1066,0,0.014285714,0,0,May,2,2,1,6,Returning_Visitor,FALSE,0
0,0,0,0,17,336,0,0.01875,0,0.8,May,2,2,1,4,Returning_Visitor,FALSE,0
1,89,0,0,17,1175.5,0,0.0125,9.74025,0,May,1,1,3,4,New_Visitor,TRUE,1
0,0,0,0,5,116.6666667,0.04,0.05,0,0,Oct,3,2,1,3,Returning_Visitor,TRUE,0
2,256.5,0,0,10,117.25,0.110714286,0.130952381,0,0,Nov,2,2,7,11,Returning_Visitor,TRUE,1
0,0,0,0,11,272,0,0.016666667,0,0.8,May,2,2,4,4,Returning_Visitor,FALSE,0
1,90.6,0,0,11,424.5957143,0.053333333,0.055833333,0,0,Aug,3,2,8,1,Returning_Visitor,FALSE,0
4,61.63333333,0,0,33,1804.011111,0,0.005022447,41.64590199,0,Nov,2,2,2,2,Returning_Visitor,FALSE,1
2,91.65,0,0,11,553.3433333,0.015384615,0.023589744,11.62063524,0,Oct,1,1,3,4,Returning_Visitor,TRUE,0
0,0,0,0,38,643.9,0.026315789,0.057894737,0,0,June,2,4,9,3,Returning_Visitor,FALSE,0
2,94.7,0,0,23,897.19,0,0.002898551,0,0,Aug,3,2,3,2,New_Visitor,TRUE,0
0,0,0,0,112,2218.717208,0.000223214,0.018229167,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,0
0,0,0,0,30,360.4733333,0.013333333,0.036666667,0,0,Jul,1,1,1,3,Returning_Visitor,FALSE,0
5,827.2,2,48.5,71,3439.733242,0,0.014808078,0,0,May,2,2,1,2,Returning_Visitor,FALSE,0
9,161.25,0,0,106,2709.522357,0,0.022650186,0,0,Nov,2,5,4,2,Returning_Visitor,FALSE,0
5,98.91666667,0,0,10,177.5833333,0,0.018181818,0,0,Nov,4,2,7,2,Returning_Visitor,FALSE,0
3,125,1,70,29,705.4,0,0.015625,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,0
7,170.5,3,161.5,114,3494.831225,0.003601695,0.018762198,0,0,Dec,2,10,1,2,Returning_Visitor,FALSE,0
7,200.5,0,0,66,2656.183333,0.000925926,0.009652076,2.208494444,0,May,2,2,1,1,Returning_Visitor,FALSE,0
0,0,0,0,1,0,0.2,0.2,0,0,Dec,3,2,1,1,Returning_Visitor,FALSE,0
2,64.4,0,0,15,443.5666667,0,0.00625,166.3735531,0,June,1,1,1,5,New_Visitor,TRUE,0
6,91.75,0,0,11,380.6666667,0,0.005128205,0,0,Dec,2,2,1,2,Returning_Visitor,TRUE,0
14,1155.666667,0,0,20,1069.16829,0,0.013,0,0,Mar,2,5,1,3,Returning_Visitor,TRUE,0
0,0,0,0,13,350.8333333,0,0.030769231,0,0.6,May,3,2,9,13,Returning_Visitor,FALSE,0
2,47.66666667,0,0,5,72.33333333,0,0.014285714,0,0,Mar,1,1,8,2,New_Visitor,FALSE,0
1,9,0,0,111,2451.869048,0,0.015775776,2.797414715,0.4,May,2,2,8,3,Returning_Visitor,FALSE,1
2,112,4,231.875,73,2163.5,0.007692308,0.02991453,11.62573653,0,Nov,2,2,1,1,Returning_Visitor,TRUE,0
0,0,0,0,42,1892.005556,0.02195122,0.040859466,0,0,Nov,1,1,1,13,Returning_Visitor,TRUE,1
3,139,0,0,10,277.1428571,0,0.007692308,0,0,Mar,3,2,1,2,Returning_Visitor,TRUE,0
6,141.9166667,2,1060.75,136,8777.613879,0.007159986,0.016360941,21.3825758,0,Dec,3,2,1,2,Returning_Visitor,FALSE,1
4,23.53333333,0,0,10,118,0.011111111,0.066666667,0,0,June,2,2,2,3,Returning_Visitor,TRUE,0
0,0,0,0,5,93.5,0,0.013333333,0,0.6,May,2,2,9,13,Returning_Visitor,FALSE,0
2,20.2,0,0,14,1261.316667,0,0.009183673,0,0,Aug,2,2,1,5,Returning_Visitor,FALSE,0
1,19,1,14,74,2408.579762,0,0.016621622,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,0
7,51,3,222,21,654.5,0,0.007142857,0,0,May,2,2,1,4,New_Visitor,FALSE,0
5,91,2,232.8,246,9227.371429,0.006425703,0.024959839,0,0,Oct,4,1,4,3,Returning_Visitor,TRUE,0
2,78.64980843,0,0,117,4185.096695,0.024119241,0.04298103,2.427453927,0,Jul,2,2,1,1,Returning_Visitor,FALSE,1
4,202,0,0,28,714.9666667,0.014666667,0.016973138,0,0,May,1,1,1,4,Returning_Visitor,TRUE,0
3,21,0,0,17,256.95,0,0.02,0,0,Nov,2,4,1,8,New_Visitor,TRUE,1
3,114.125,1,13,64,1602.94026,0.013432836,0.028731343,29.88386066,0,Nov,3,2,1,3,Returning_Visitor,TRUE,0
0,0,0,0,4,67,0,0.05,0,0.6,May,2,4,1,3,Returning_Visitor,FALSE,0
0,0,0,0,20,676.1666667,0,0.025,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,0
2,32.83333333,0,0,16,877.6666667,0.004166667,0.020208333,0,0,Nov,3,2,6,6,Returning_Visitor,TRUE,0
6,128.5,1,0,32,796.7066667,0.027027027,0.041441441,0,0,Nov,2,4,1,1,Returning_Visitor,TRUE,0
7,74,3,31,13,292,0,0.0125,0,0,May,1,1,3,5,New_Visitor,TRUE,0
0,0,0,0,13,226,0,0.023076923,0,0,Dec,2,2,9,8,New_Visitor,FALSE,0
0,0,0,0,22,431.0833333,0.018181818,0.022727273,0,0.6,May,3,2,7,13,Returning_Visitor,FALSE,0
13,331.9833333,5,128,202,8217.678753,0.001904762,0.013668745,3.651726351,0,Nov,2,2,3,10,Returning_Visitor,TRUE,1
6,152,0,0,17,450.75,0.028571429,0.052380952,14.10739957,0,Nov,1,8,3,11,Returning_Visitor,FALSE,1
0,0,0,0,4,67.75,0,0.05,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE,0
5,44.66666667,1,144,101,1808.162266,0.045307443,0.06290128,2.153839297,0,Jul,3,2,1,3,Returning_Visitor,FALSE,0
13,374.875,1,53,88,5958.071931,0.002105263,0.00954386,0,0,Mar,2,2,3,2,Returning_Visitor,FALSE,0
2,57.5,0,0,16,1226,0,0.0125,143.4766783,0,Dec,2,2,9,2,New_Visitor,TRUE,1
0,0,0,0,12,1484,0,0.016666667,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE,0
0,0,0,0,9,143.5,0,0.033333333,0,0,May,2,2,1,13,Returning_Visitor,FALSE,0
4,65.9,0,0,73,3799.2,0.079279279,0.08481982,0,0,Aug,3,2,3,13,Returning_Visitor,FALSE,0
3,97.8,0,0,5,60.4,0,0.025,0,0,Oct,2,2,9,2,New_Visitor,FALSE,0
0,0,0,0,38,2101.733333,0.010526316,0.028070175,0,0.8,May,2,2,3,1,Returning_Visitor,FALSE,0
2,33,0,0,12,237,0,0.014285714,0,0,May,4,2,9,3,Returning_Visitor,FALSE,0
4,193.4,0,0,3,364.7,0,0.028571429,0,0,Oct,2,2,4,4,Returning_Visitor,FALSE,0
0,0,0,0,1,0,0.2,0.2,0,0,Dec,3,2,9,1,Returning_Visitor,TRUE,0
0,0,0,0,8,185.5,0.025,0.0375,0,0,May,1,1,3,2,Returning_Visitor,TRUE,0
0,0,0,0,6,110,0.011111111,0.058333333,0,0,May,2,2,4,2,Returning_Visitor,FALSE,0
1,11,0,0,23,835.5833333,0.009090909,0.022727273,0,0,Nov,2,2,1,10,Returning_Visitor,TRUE,0
1,42,1,47,36,1994.5,0.012222222,0.026587302,0,0,May,2,2,7,4,Returning_Visitor,FALSE,0
6,86.32857143,4,24,131,5619.384897,0.01294547,0.035488294,3.61382908,0,Nov,3,2,1,2,Returning_Visitor,FALSE,0
1,5,0,0,6,119.6,0,0.014285714,0,0,Jul,2,2,1,2,New_Visitor,FALSE,1
23,239.7445344,3,624.6,409,9100.402959,0.004301075,0.015934735,6.277683942,0,Jul,2,2,1,13,Returning_Visitor,TRUE,0
1,7.625,0,0,21,1104.9,0,0.014603175,0,0,Dec,2,2,1,1,Returning_Visitor,FALSE,0
0,0,0,0,13,893.2166667,0,0.008333333,23.988,0,May,2,2,6,2,New_Visitor,TRUE,1
8,145.1,6,2166.5,14,1805.425,0,0.031138344,10.90023366,0,Dec,4,5,1,2,Returning_Visitor,FALSE,0
0,0,0,0,20,2001.833333,0.00952381,0.013492063,0,0,Nov,2,2,9,6,Returning_Visitor,FALSE,0
0,0,0,0,4,55,0,0.05,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,0
7,94.84,0,0,43,1487.229317,0.004545455,0.019638695,0,0,Oct,2,4,1,2,Returning_Visitor,FALSE,0
0,0,0,0,58,2021.320833,0.005172414,0.031609195,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,0
17,180.1333333,1,80.6,180,6512.010952,0.002645503,0.012248677,0,0,Sep,2,2,1,3,Returning_Visitor,FALSE,0
2,20.2,0,0,45,580.9357143,0.004444444,0.005,0,0,Aug,2,2,1,2,New_Visitor,FALSE,0
0,0,0,0,2,27,0,0.1,0,0,Mar,4,1,4,2,Returning_Visitor,FALSE,0
1,13,0,0,15,524.5,0,0.013333333,33.9612,0,May,3,2,1,6,Returning_Visitor,FALSE,1
0,0,0,0,13,514.4166667,0,0.023992674,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,0
2,28.2,0,0,7,212.5,0,0.007407407,94.01683315,0,Nov,2,2,3,2,New_Visitor,TRUE,1
0,0,0,0,17,701.8032468,0,0.011111111,61.07207396,0,Nov,2,2,5,6,New_Visitor,FALSE,1
0,0,0,0,16,196.3333333,0.0125,0.023958333,0,0,Oct,1,1,3,2,Returning_Visitor,TRUE,0
6,265.0416667,0,0,59,2934.236722,0.006666667,0.022333333,6.099899016,0,Nov,1,2,1,2,Returning_Visitor,FALSE,0
0,0,0,0,3,133.5,0,0.088888889,0,0,Mar,1,2,1,8,Returning_Visitor,FALSE,0
2,40,0,0,5,558.5,0,0.028571429,0,0,Mar,2,2,7,2,New_Visitor,TRUE,0
0,0,0,0,15,438.6666667,0.023076923,0.039487179,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,0
0,0,0,0,27,799.375,0.007407407,0.027601411,0,0,Dec,3,2,2,1,Returning_Visitor,TRUE,0
2,11,0,0,14,249.6666667,0,0.033333333,0,0,Nov,4,2,1,3,Returning_Visitor,FALSE,1
7,132,4,256.0666667,125,3674.803673,0.023134328,0.032705748,5.613708292,0,Aug,3,2,3,13,Returning_Visitor,FALSE,0
3,133.4666667,2,199.4,150,4935.536124,0.005664488,0.016427015,0,0,Oct,2,2,3,13,Returning_Visitor,TRUE,0
6,352.5,0,0,21,696.6666667,0,0.0125,75.06781572,0,Mar,2,2,6,10,New_Visitor,TRUE,1
5,146,0,0,8,489,0,0.015384615,0,0,Mar,2,2,8,3,Returning_Visitor,FALSE,0
8,699.1666667,0,0,62,1003.965152,0.009850746,0.039110006,0,0,Mar,2,4,3,1,Returning_Visitor,FALSE,0
0,0,0,0,25,711.1666667,0,0.016,0,0,Dec,2,2,2,3,Returning_Visitor,FALSE,0
0,0,0,0,19,439.8333333,0.005555556,0.003703704,0,0,Mar,1,1,7,2,New_Visitor,FALSE,0
4,75.5,0,0,10,158.9733333,0.023076923,0.038461538,20.65287956,0,Oct,1,1,3,2,Returning_Visitor,TRUE,1
7,94.83333333,2,38.9,262,6774.82,0.000425406,0.013069803,0,0,June,2,5,1,4,Returning_Visitor,FALSE,0
0,0,0,0,2,15,0,0.1,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE,0
0,0,0,0,14,121,0.092857143,0.116666667,0,0.4,May,3,2,3,13,Returning_Visitor,FALSE,0
4,76.16666667,0,0,10,182.1666667,0,0.018181818,0,0.4,May,3,2,1,1,Returning_Visitor,FALSE,0
3,15,0,0,12,1138.25,0.030769231,0.048717949,0,0,Dec,1,1,1,3,Returning_Visitor,FALSE,0
0,0,0,0,5,63,0,0.04,0,0,Feb,2,2,1,3,Returning_Visitor,FALSE,0
10,263.3583333,0,0,69,3416.279167,0.012004662,0.019056732,0,0,Nov,3,2,1,2,Returning_Visitor,FALSE,1
0,0,0,0,14,561.6666667,0,0.025,0,0,Dec,2,2,9,10,Returning_Visitor,FALSE,0
6,148.8,4,81.33333333,29,1715.687897,0.010909091,0.027138047,0,0,Mar,2,2,9,1,Returning_Visitor,FALSE,0
0,0,0,0,3,39.5,0,0.033333333,0,0,Dec,1,1,9,8,New_Visitor,FALSE,0
0,0,0,0,16,462.7333333,0.0125,0.046875,0,0,May,1,1,1,3,Returning_Visitor,FALSE,0
0,0,0,0,13,979.0833333,0,0.006060606,0,0,Dec,3,2,6,2,New_Visitor,TRUE,0
5,83.16666667,0,0,18,585.5666667,0.010526316,0.052631579,0,0,Jul,2,2,2,13,Returning_Visitor,TRUE,0
7,135.2833333,3,92.33333333,31,892.7244444,0,0.003468013,31.14097898,0,Oct,3,2,1,5,Returning_Visitor,FALSE,0
3,149.0666667,0,0,19,285.6166667,0.019047619,0.019047619,0,0,Nov,3,2,1,2,Returning_Visitor,FALSE,0
